content,score
"LAZADA hrs lbh selektif lgi kepada semua toko,seharusnya angka nominal harga (cetak tebal merah) dihilangkan saja.Jgn membuat buyer bingung dgn list harga yg merah & hitam,walau sebenarnya harga tertera yg asli itu tulisan hitam tipis.Saya keluh kesah pun percuma,pasti disuruh contact humas LAZADA.YLKI hrs turun tangan meninjau apk ini.Seolah penipuan terselumbung.",1
Aplikasinya nge bug. Ga ada gambarnya,1
"Kenapa ya lazpaylatter saya tidak bisa di gunakan, pdhal disitu sudah muncul limit saldo nya ketika cekout bisa pilih metode paylater tapi ujung2nya di suruh pk metode pembayaran yg lain ?",3
"Aplikasi sudah bagus, namun kalo semakin update tentunya akan semakin berat kasian yg hpnya masih ram 2. Semoga kedepan lebih baik lagi",4
Tolong lah lazada jangan PHP masalah harga yang di cantumkan. masa harga yang di cantumkan contoh 30 rb pas mau pesan malah jadi 50rb atau lebih jadi males pesan barang kalo gitu mah jadi ngebingungin. Kalo bisa harga yang tertera jangan otomatis di potong voucher jadi ngebingungin harganya,1
"lazada mantap pokoknya,saya sangat senang jika belanja d lazada,lazada moga kedepanya sukses selalu mantap,apalagi kalau ongkirnya lebih murah lagi",5
kalau bahan nya nga bagus dan bisa mencewakan sayah dan saya juga tidak belanja di toko ada lagi jika kalau datang barang sesuai dengan sayah pesan sayah akan berlanganan dengan toko anda,4
"Dulu sukaaaaa banget sama ini apk tapi lama² pudar juga rasanya soalnya lazada sekarang tambah bikin kesel masa dapet voucher hadiah 40.000 cuman ada berapa menit doang habis pdahal belum sempet mau milih barang tapi udah habis duluan mana voucher sekarang banyak yang 10.000 ,gak kayak dulu pokoknya saya mohon buat di perbaiki ya",1
pertahan kan gratis ongkos kirim nya dan harga nya harus murah2 semua ya kak,5
Maaf sebelumnya kenapa ya sekarang lazada tuh aneh bgt masa kita misal mau beli barang terus misalnya harganya 5rb kok pas fi checkout gak sesuai ya malah jadi 19rb gt kukira ongkir nya yg gede ternyata harga nya typoo bgt 🙏😭,2
"Puas belanja di lazada, produk murah dapat diskon,murah ongkir jg kurir kebanyakkan dpt yg ramah meski dulu pernah sih dpt kurir yg gag ngenak kin tp keseringan dpt yg ramah jg baik...🤗",5
suka sihh belanja online cuma kadang agak kurang suka ajah karna pernah berbelanja tapi barang yang di pesan tidak sesuai,5
"Ka kenapa akun saya udah sebulan ini ga bisa klaim vocer apapun...setiap kali saya klik klaim pasti muncul bacaan ""ada aktivitas akun yang tidak sesuai v99"" Saya udah chat cs tanggapan ga nyambung ... Gmn sy bisa belanja online kalo ga bisa pk vocer saya kan butuh freong 🙏🙏tolong solusinya biar saya nyaman ga pinda k toko online lain....mkch",4
"Lazada gila sih, platform belanja online yang aman, mudah, banyak voucher dan potongan harga lagi. Pengembalian barangnya juga bisa di pick up, jadi gaperlu ke kantor jasa pengiriman lagi dan gratis tanpa biaya apapun. Secinta itu emang sama lazada, semoga kemudahan dan kualitasnya dipertahankan.",5
"lebih bagus lazada daripada shopee karena harga lebih murah kalo ada lazmall dan pengembalian barang dipermudahkan dari pihak cs lazada, gak seperti di shopee. Alangkah baiknya jika pengembalian barang saldonya bisa ditaruh di dana daripada di saldo lazada sendiri.",5
"Kenapa sekarang lazada ko harganya berubah rubah ketika mau cekout jd lebih mahal dr harga yg di tampilkan, terus juga cashback nya ga bisa dapet padahal ada voucher cashback nya. udah langganan banget sih sama lazada tp sekarang jd penuh pertimbangan mau belanja. Tolong dong balikin lg kaya dulu kita konsumen nyaman dan asik belanja di lazada",4
Sangat membantu sekali.. Memudahkan transaksi.. Pembelanjaan secara cepat. Apa yang di inginkan semua tersedia di Lazada... Online shop terbaik diantara aplikasi serupa,5
Lazbon tidak bisa di cairkan paylater tidak bisa di gunakan padahal awal nya bisa semua pembayaran tepat waktu malah ngk bisa di pakai kembali,1
"sering was-was belanja online,tapi di tenangkan oleh ulasan dan hampir semua sesuai pesanan",5
jujur aku suka belanja di lazada aku gak pernah pakek aplikasi lain kalok mau belanja online tapi sekarang aku males yg mau belanja di lazada karena harga yg tertera berubah pas mau di co gak kayak dulu,3
"gausah sok-sokan pakai ekspedisi sendiri, mending jnt apa jne. pakai Lex id estimasi datang harusnya sudah 3 hari yang lalu, ini malah stuck di tempat, padahal udah tiba di kota tujuan. kocak banget lu lazada",1
"Saya sangat suka bgt dengan apk ini,dan promo kupon ongkir nya pun sangat banyak, pokoknya mantap lah,cmn satu yg saya keluh kan,itu NO Abang Kurir nya tolong di betulkan soalnya saya sedikit kesusahan untuk menelpon kurirnya, soalnya NO Abang Kurir yg ada di Lazada itu tidak cocok dengan No Abang Kurir yg bakalan ngaterin barang kita, tolong di perbaiki terimakasih, untuk apk nya mantap sukses trus 👍👍",5
"Kenapa sekarang LAZADA gak seperti dulu ya???😏masak ada keterangan GRATIS ONGKIR tp kok kalo mau klik pesanan,,😥😥biayanya malah lebih2..",2
Bagus sih tapi yang ga aku sukai itu ongkir nya kebih mahal dari barang nya jadi males mau belanjaan tolong ya di perbaiki ongkir nya jangan lebih besar dari barang nya,4
saya sering belanja di lasada tp belum pernah dapat gratisan tanpa bayar,5
"Jujur sy suka belanja di lazada..sy kecewa dri bulan kemaren smpe akhir2 ini sy sdh ga belanja di sini krn setelah di upgrade tidak bisa menyimpan dan mengumpulkan voucher blsan ya sbb : ""Permintaan gagal ada indikasi aktivitas akun yg tidak sesuai"" Selama ini akun sama... ga berubah.. dan sy coba rubah akun sama aja.. Tolong dong aplikasi ya di perbaiki..terimakasih",2
Knpa ya ka sy mau psan setiap toko ga bisa smwa jujur sy paling suka blnyja di lazada tapi skrng sy mau psan ga bisa jdi pusing sy,5
"kecewa sama game beras gratisnya, udh capek2 sebulan lebih main game dan belanja banyak agar dpt air tambahan dan cepat selesai gamenya, tapi setelah game selesai hadiahnya habis dan diganti voucer, sama saja ini penipuan..",2
"Ongkos kirim nya gak ngotak ya, yg biasa nya paling mahal 28rb skarang jadi 48rb bahkan ada yg 52rb. Potongan ongkir pun udah gak ada. Aplikasi sangat mengecewakan",1
"Harga setelah check out tidak sama dengan yha tertera di iklan.. Kalo mo kasih harga sesuai dengan di iklan, jadi gak muter muter cari harga yang sesuai budget.",1
"Ampun deh lazada makin kesini makin berkurang aja , ongkirnya jadi mahal di tambah ada biyaya penangan juga lebih suka lazada yang dulu deh",1
"Terlalu banyak bug padahal sudah saya coba menggunakan wifi ataupun jaringan seluler 4G tetap aj aplikasinya lambat dan gambar produk banyak yang gak mau muncul, tolong segera di perbaiki bugnya . terimakasih",2
"Makin ke sini makin mahal ongkir nya, stlah di update makin berbeda harga nya",3
"Belanja dilazada sekarang makin bagus sihh soalnya pengiriman paketnya juga selalu cepet bangettt, apalagi kalo lagi ada event sale banyak potongan harganya. Aku saranin sih buat kalian yang mau beli skincare atau makeup bisa beli dilazada karena ori dan juga selalu ada promo buat beauty product nya.",5
"Lazada kenapa lemot banget sih sekarang, eror mulu tau. Padahal WiFi dirumah ku penuh, tapi malah eror.",2
"Selama ini oke2 aja,untuk pelayan&pengiriman makin ok,tp skrng bnyk barang yg biasa sy beli,ga di jual lg di LAZADA,ini yg bikin ksulitan",4
Aneh banget gabisa klaim voucher. Pasti tulisannya ada indikasi aktivitas tidak sesuai. Parahhhhhhhhh,1
"Kenapa ongkirnya naik terus ya,dari seputaran jakarta ke tempat saya 26.000,setiap beberapa bulan naik 3000,padahal di aplikasi orange masih 19.000,waktu pengiriman juga lebih lambat disini,mengecewakan,padahal saya suka belanja di lazada",3
Dulu sih gampang bgt aplikasinya untuk belanja tapi sekarang pas udah di perbarui jadi gak suka lagi karna harga yang tertera langsung berubah saat ingin di checkout,1
"aplikasi terjelek yg pernah saya download. harga tidak sesuai dari harga yg dicantumkan. knp sih begitu banget caranya menjual😡. padahal saya dulu seneng belanja di sini. sekarang males jadinya😡😡😡😡. perbaiki dong kalau mau laku daganganya, jangan begitu caranya saya baca komen semuanya jelek, yg ngasih bintang lebih dari dua mungkin dari pihak kamu sendiri.",1
Sangat memudahkan untuk mencari kebutuhan dan perlengkapan yg diperlukan pengiriman nya pun cepat dan voucher gratis ongkirnya selalu ada.,5
"selamat sy belanja di lazada, pelayanan, pengiriman dan kualitas cukup bagus",5
jos terpercaya .aku amat suka belanja di LAZADA.belum pernah kecewa,5
"saya mau menanyakan perihal masalah login. Karena dari kemarin hingga saat ini saya tidak bisa login dengan alasan ""terlalu banyak permintaan. Silahkan coba kembali nanti."" Saya mengharapkan bantuannya untuk masalah login yang saya hadapi ini, terimakasih.",4
"Aplikasi sangat bagus karena membantu untuk belanja online dan dilengkapi beberapa fitur yang menarik. Kemudian, waktu estimasi pengiriman pesanan tepat waktu. Jangan ragu memanfaatkan aplikasi ini, aplikasinya terpercaya karena sudah saya gunakan beberapa tahun sampai sekarang. 👍👍👍👍👍👍",5
lebih puas belanja di lazada seller nya lebih respon banget,5
"Aplikasi gak jelas saya beli di seller lazada di retur malah barangnya diambil uang saya gak di kembalikan ,ini flaform model apaan masa beli cod cepat dibayar ,pas di cek barangnya gak sesuai di retur gak di kembalikan uangnya 88.000 ,suruh nunggu sudah seminggu seperti nunggu bang Toyib gak pulang pulang uangnya 👎👎👎👎👎👎",1
"banyak promonya murah murah lazada ,pengiriman cepat kurirnya juga ramah barangnya juga sesuai",5
"Heran deh, lazada tuh minta diupdate terus, tapi sudah diupdate tetap saja buffering. Koneksi padahal lancar, buka olshop sebelah juga lancar jaya, jadi keki sendiri bukanya.",1
"Jujur dari dulu saya suka belanja pake aplikasi ini,tapi semakin kesini ongkir nya semakin mahal.maaf saya uninstal aja.",1
belanja di lazada amanah buat seler dan kurirnya juga semoga lazada makin sukses selalu....Amin🤲,5
Sering belanja di sini. Hanya saja akhir2 ini voucher gratis ongkir tidak bisa di gunakan. Knp ya???,5
Aplikasi apa ini. Pengiriman barang kok pakek di titipkan di konter kecamatan. Saya harus jemput barang nya lagi. Klok ga di jemput di retur. COD macam apa ini ah. Keberatan banget belanja di online. Huh,1
Aplikasi apa ini. Pengiriman barang kok pakek di titipkan di konter kecamatan. Saya harus jemput barang nya lagi. Klok ga di jemput di retur. COD macam apa ini ah. Keberatan banget belanja di online. Huh,1
mantap..toko ramah..fast respon .. semoga cepat dikirim. ..agar pembeli cukup puas..,5
mantap..toko ramah..fast respon .. semoga cepat dikirim. ..agar pembeli cukup puas..,5
"memudahkan pembeli, tapi kreditnya terlalu mahal/terlalu banyak ambil keuntungannya",5
"belanja di lazada sangat murah, banyak pilihan metode pembayarannya.",5
Saya Suka Berlangganan Di Lazada tp Suka Salal Warna n Ukuran Baju yang Ijo Itu Kekecilan Ada juga Coklat ukuran Jumbo .Saya minta lingkar Badan 110 cm eh dikasih 135cm tp yah ga apa2 dah Saya kecilkan tolong nanti kl pesan lg Ukuran harus sesuai .yg Tercantum .Terimakasih.,3
Jujur semangkin nggak asyik lazada.harganya nda sesuai dikatakog.ketika dicekaot..berubah total separuh harga..sungguh terlalu..jebakan Betmen...aku mau pindah dari lazada....keluar..udah 3 x kaya gitu melulu...padahal kemaren kemaren nda Kya gitu ada apa lazada...tolong diperjelas.,2
"pengiriman sangat cepat, kondisi barang aman tidak rusak, terimaksih seller/mas kurirrnya semoga sehat selalu, buat lazada semakin jaya dan maju..",5
Kok aneh ya akhir akhir ini masa sih harga ongkir lebih mahal ketimbang harga barangnya. celana color yg harga 20ribuan ongkirnya mencapai 80ribuan bahkan lebih analisahnya gimnasih tolong jelaskan..??!!!,1
terimakasih lazada..barang yg dipesan kemaren bagus tidak mengecewakan..dan cepat sampai alamat,5
Makasih buat lazada belanja di lazada puas banget kurirnya ramah dan sellernya pun amanah barang yg di jual real pic pkoknya puas banget belanja di lazada gk bakal rugi deh coba belanja di lazada pkoknya top deh diskon dan voucher belanjanya.,5
"Kenapa di kasih waktu buat pembayaran melalui transfer bank jadi hanya 2 jam saja, padahal dulu 24 jam.gimana orang yg cek out tengah malam, masa harus ke atm malam2, nggak punya otak loe. maaf aku kasih bintang 1",1
saya coba dulu kalau bagus y lanjut kalau iklan terlalu berlebih' y terpaksa kita copot,1
"kemaren aku hapus lazada karena ganggu bgt iklan masuk terus setia buka hp..setelah dicek ternyata ada aplikasi lain yg bikin iklan masuk terus,jadi aku install lagi lazada.,",5
kadang bagus kadang saya pernah ketipu tp cukup bagus untuk harga yg dibawah rata.. rata smga lazada memberikan barang yg bagus dan sesuai,5
puas murah dan pengiriman nya cepat,5
puas murah dan pengiriman nya cepat,5
"mantap banyak promonya, meskipun dikit2 kena pelanggaran gk jelas, entah maksudnya apa jadi gk bisa co",5
"Harga fiktif diskon,stelah di chekout harga jadi normal. Percuma ada diskon kalo ternyata fiktif. Ditambah apk sering kluar sendiri. Jdi males pake lazada mending pake yg oren",1
Aplikasi nya kacau gada gratis ongkir nya padahal pertama kali Download ada skrg lebih mahal ongkir 3x lipat dibanding harga barang nya,1
Kenapa harus dikirim paket saya lewat J&T si...tidak NINJA EXPRESS saja...soalnya...J&T kalau dicabang BACAN tidak diantarkan paketnya kekonsumennya,1
makin kecewa sama lazada harga barang sih ok murah2 yang ga masuk di akal ongkir nya masak harga barang 11.000 ongkir nya nyampe 140.000 pake otak lah,1
"Sangat menyesal install lazada buang2 kouta chat cs 4 kali semua prosedur udah dilakuin buat dapetin voucher pengguna baru tetap ga bisa di klaim , aplikasi buruk",1
"Tolong lazada, sy jadi kesulitan login setelah ganti hp. Verifikasi cuma keluar masuk SJ, tolong dibantu, kalah memang tidak bisa login, mau sy hapus akun sy yang terdaftar.",4
"Ih lazada sekarang kogitu ya ,harga dietalase misalanya 30 pas diceaut jadi 40ketas gimanasih ,rata2 semua produk gitu.gimanasih jadi males belanja ,tolong diperbaiki,harga dietale sama dicekaut harusnya sama ❓🤔 maaf bintang saya tarik 2 🙏",3
"Saya pikir sudah diperbaiki ternyata belum harga di beranda sama di troli pas mau di cek out beda harga sumpah ngeselin, terus udah gitu semenjak tiktok shop di tutup pengiriman barangk di Lazada ko naik drastis ya yg tadinya 47 ribu jadi naik 80 bahkan sampe 200 hanya untuk biaya pengiriman, percuma dong dapa voucher sama gratis ongkir kalau biaya saja kaya gitu. Semoga saja tiktok shop dibuka kembali biar nggak ribet kek lajaza",1
Min kok gk lengkap produk nya sih? Mau beli lensa diagonal aja gaada sama sekali anehh.,1
"banyak promonya, metode pembayaran juga variatif. lebih suka ini dibanding oren",5
"Aplikasi lazada tidak lagi bagus lodingnya......jadi saya kasih bintang satu....soalnya saat buka aplikasi loading nya lama,padahal jaringan bagus ...😌😌😌😌👎",1
"Dulu suka bngt sama lazada, tapi semenjak di update jadi kurang suka. voucher nya sedikit, kadang suka ngebug gabisa diambil pula",1
"Pelanggan lazada penjualnya kurang paham pesan kabel data a02 malah kirim kabel data a20 kecewa banget.klo barang tidak diganti tidak mau pelanggan lazada lg.gk belanja online online lg. aplikasi lazada akan aku hapus karena kecewa,aku tidak pake aplikasi lazada lg sudah kuhapus,klo pesan barang tidak sesuai yg diharapkan kami bukan menyalahkan pihak lazada,lazada memang terbaik karena bisa COD.kedepannya yg lebih baik lagi,kami sarankan penjualnya yg bisa amanah dan bisa dipercaya.",5
Saya suka belanja di sini tapi kenapa ya sekarang harga yg di tertera gak sama trus ongkir nya juga,5
"aplikasi ini bagus sakli.banyak sakli diskon,dan semua barang ori tidak ada kawen.dan amana dan sangat percaya",5
"pengiriman cepat, kurirnya ramah, barang sesuai tidak mengecewakan",5
Jujur saya puas banget belanja disini karna pengiriman nya cepat dan harga terjangkau,5
"kenapa sekarang ga bisa ngambil voucher gratis ongkir, padahal udah ganti"" akun tetep aja gagal semua, gajelas banget, dulu suka bgt belanja di lazada, sekarang gak deh mending shoppe aja vouchernya gak nipu, tolong diperbaiki lagi min.",1
"sumpah suka banget sama lazada, murah' kadang juga suka dapet voucher gratis ongkir dan cashback,gilakk emang boleh semurah dan sebagus itu??tapi minesnya barang kadang ga sesuai foto:(",5
